LABEL,ABBR,CAP,LOC,POS,POS+1,POS-1,PREF,SUFF,WORD,WORD+1,WORD-1,TAG,TAG+1,TAG-1
-,0,0,0,PROPN,PART,PROPN,0,0,founder,and,AB's,NNP,POS,NNP
-,0,0,0,PART,SPACE,PROPN,0,0,and,former,founder,POS,_SP,NNP
-,0,0,0,SPACE,NOUN,PART,0,0,former,chiefexecutive,and,_SP,NN,POS
-,0,0,0,NOUN,CCONJ,SPACE,0,0,chiefexecutive,Refaat,former,NN,CC,_SP
-,0,1,0,CCONJ,ADJ,NOUN,0,0,Refaat,el-Sayed,chiefexecutive,CC,JJ,NN
-,0,0,0,ADJ,NOUN,CCONJ,0,0,el-Sayed,and,Refaat,JJ,NN,CC
-,0,0,0,NOUN,PROPN,ADJ,0,0,and,it,el-Sayed,NN,NNP,JJ
-,0,0,0,PROPN,PROPN,NOUN,0,0,it,planned,and,NNP,NNP,NN
-,0,0,0,PROPN,PUNCT,PROPN,0,0,planned,to,it,NNP,HYPH,NNP
-,0,0,0,PUNCT,PROPN,PROPN,0,0,to,buy,planned,HYPH,NNP,NNP
-,0,0,0,PROPN,CCONJ,PUNCT,0,0,buy,them,to,NNP,CC,HYPH
-,0,0,0,CCONJ,PRON,PROPN,0,0,them,up,buy,CC,PRP,NNP
-,0,0,0,PRON,VERB,CCONJ,0,0,up,itself.,them,PRP,VBD,CC
-,0,0,0,VERB,OMEGAPOS,PRON,0,0,itself.,OMEGA,up,VBD,OMEGATAG,PRP
-,0,1,0,DET,NOUN,PHIPOS,0,0,The,bank,PHI,DT,NN,PHITAG
-,0,0,0,NOUN,VERB,DET,0,0,bank,said,The,NN,VBD,DT
-,0,0,0,VERB,DET,NOUN,0,0,said,the,bank,VBD,DT,NN
-,0,0,0,DET,NOUN,VERB,0,0,the,sale,said,DT,NN,VBD
-,0,0,0,NOUN,PUNCT,DET,0,0,sale,-,the,NN,HYPH,DT
-,0,0,0,PUNCT,ADP,NOUN,0,0,-,by,sale,HYPH,IN,NN
-,0,0,0,ADP,ADJ,PUNCT,0,0,by,public,-,IN,JJ,HYPH
-,0,0,0,ADJ,NOUN,ADP,0,0,public,auction,by,JJ,NN,IN
-,0,0,0,NOUN,ADP,ADJ,0,0,auction,on,public,NN,IN,JJ
-,0,0,0,ADP,PROPN,NOUN,0,0,on,March,auction,IN,NNP,NN
-,0,1,0,PROPN,NUM,ADP,0,0,March,16,on,NNP,CD,IN
-,0,0,0,NUM,PUNCT,PROPN,0,0,16,--was,March,CD,:,NNP
-,0,0,0,PUNCT,SCONJ,NUM,0,0,--was,because,16,:,IN,CD
-,0,0,0,SCONJ,ADP,PUNCT,0,0,because,of,--was,IN,IN,:
-,0,0,0,ADP,DET,SCONJ,0,0,of,a,because,IN,DT,IN
-,0,0,0,DET,NOUN,ADP,0,0,a,debtor's,of,DT,NN,IN
-,0,0,0,NOUN,PART,DET,0,0,debtor's,inability,a,NN,POS,DT
-,0,0,0,PART,NOUN,NOUN,0,0,inability,to,debtor's,POS,NN,NN
-,0,0,0,NOUN,PART,PART,0,0,to,repay,inability,NN,TO,POS
-,0,0,0,PART,VERB,NOUN,0,0,repay,an,to,TO,VB,NN
-,0,0,0,VERB,DET,PART,0,0,an,overdue,repay,VB,DT,TO
-,0,0,0,DET,ADJ,VERB,0,0,overdue,loan.,an,DT,JJ,VB
-,0,0,0,ADJ,OMEGAPOS,DET,0,0,loan.,OMEGA,overdue,JJ,OMEGATAG,DT
-,0,1,0,DET,PROPN,PHIPOS,0,0,The,B,PHI,DT,NNP,PHITAG
-,0,1,0,PROPN,ADJ,DET,0,0,B,free,The,NNP,JJ,DT
-,0,0,0,ADJ,NOUN,PROPN,0,0,free,shares,B,JJ,NNS,NNP
-,0,0,0,NOUN,VERB,ADJ,0,0,shares,closed,free,NNS,VBD,JJ
-,0,0,0,VERB,ADP,NOUN,0,0,closed,at,shares,VBD,IN,NNS
-,0,0,0,ADP,NUM,VERB,0,0,at,16.50,closed,IN,CD,VBD
-,0,0,0,NUM,NOUN,ADP,0,0,16.50,crowns,at,CD,NNS,IN
-,0,0,0,NOUN,ADP,NUM,0,0,crowns,on,16.50,NNS,IN,CD
-,0,0,0,ADP,DET,NOUN,0,0,on,the,crowns,IN,DT,NNS
-,0,0,0,DET,ADJ,ADP,0,0,the,bourse'sunofficial,on,DT,JJ,IN
-,0,0,0,ADJ,NOUN,DET,0,0,bourse'sunofficial,list,the,JJ,NN,DT
-,0,0,0,NOUN,PUNCT,ADJ,0,0,list,--,bourse'sunofficial,NN,:,JJ
-,0,0,0,PUNCT,ADV,NOUN,0,0,--,down,list,:,RB,NN
-,0,0,0,ADV,ADP,PUNCT,0,0,down,from,--,RB,IN,:
-,0,0,0,ADP,DET,ADV,0,0,from,a,down,IN,DT,RB
-,0,0,0,DET,NOUN,ADP,0,0,a,peak,from,DT,NN,IN
-,0,0,0,NOUN,ADP,DET,0,0,peak,of,a,NN,IN,DT
-,0,0,0,ADP,NUM,NOUN,0,0,of,300,peak,IN,CD,NN
-,0,0,0,NUM,ADP,ADP,0,0,300,in,of,CD,IN,IN
-,0,0,0,ADP,PROPN,NUM,0,0,in,January,300,IN,NNP,CD
-,0,1,0,PROPN,PROPN,ADP,0,0,January,1986.Nordbanken,in,NNP,NNP,IN
-,0,0,0,PROPN,VERB,PROPN,0,0,1986.Nordbanken,said,January,NNP,VBD,NNP
-,0,0,0,VERB,PRON,PROPN,0,0,said,it,1986.Nordbanken,VBD,PRP,NNP
-,0,0,0,PRON,AUX,VERB,0,0,it,did,said,PRP,VBD,VBD
-,0,0,0,AUX,PART,PRON,0,0,did,not,it,VBD,RB,PRP
-,0,0,0,PART,VERB,AUX,0,0,not,exclude,did,RB,VB,VBD
-,0,0,0,VERB,VERB,PART,0,0,exclude,accepting,not,VB,VBG,RB
-,0,0,0,VERB,DET,VERB,0,0,accepting,a,exclude,VBG,DT,VB
-,0,0,0,DET,ADJ,VERB,0,0,a,suitable,accepting,DT,JJ,VBG
-,0,0,0,ADJ,NOUN,DET,0,0,suitable,bid,a,JJ,NN,DT
-,0,0,0,NOUN,NOUN,ADJ,0,0,bid,forthe,suitable,NN,NN,JJ
-,0,0,0,NOUN,NOUN,NOUN,0,0,forthe,shares,bid,NN,NNS,NN
-,0,0,0,NOUN,SCONJ,NOUN,0,0,shares,although,forthe,NNS,IN,NN
-,0,0,0,SCONJ,PRON,NOUN,0,0,although,it,shares,IN,PRP,NNS
-,0,0,0,PRON,VERB,SCONJ,0,0,it,expected,although,PRP,VBD,IN
-,0,0,0,VERB,PART,PRON,0,0,expected,to,it,VBD,TO,PRP
-,0,0,0,PART,VERB,VERB,0,0,to,buy,expected,TO,VB,VBD
-,0,0,0,VERB,PRON,PART,0,0,buy,them,to,VB,PRP,TO
-,0,0,0,PRON,ADV,VERB,0,0,them,back,buy,PRP,RB,VB
-,0,0,0,ADV,PRON,PRON,0,0,back,itself.,them,RB,PRP,PRP
-,0,0,0,PRON,OMEGAPOS,ADV,0,0,itself.,OMEGA,back,PRP,OMEGATAG,RB
-,0,1,0,DET,NOUN,PHIPOS,0,0,The,statement,PHI,DT,NN,PHITAG
-,0,0,0,NOUN,VERB,DET,0,0,statement,said,The,NN,VBD,DT
-,0,0,0,VERB,DET,NOUN,0,0,said,the,statement,VBD,DT,NN
-,0,0,0,DET,NOUN,VERB,0,0,the,sale,said,DT,NN,VBD
-,0,0,0,NOUN,AUX,DET,0,0,sale,did,the,NN,VBD,DT
-,0,0,0,AUX,PART,NOUN,0,0,did,not,sale,VBD,RB,NN
-,0,0,0,PART,VERB,AUX,0,0,not,represent,did,RB,VB,VBD
-,0,0,0,VERB,NOUN,PART,0,0,represent,anywithdrawal,not,VB,NN,RB
-,0,0,0,NOUN,ADP,VERB,0,0,anywithdrawal,from,represent,NN,IN,VB
-,0,0,0,ADP,PROPN,NOUN,0,0,from,Nordbanken's,anywithdrawal,IN,NNP,NN
-,0,1,0,PROPN,PART,ADP,0,0,Nordbanken's,undertakings,from,NNP,POS,IN
-,0,0,0,PART,NOUN,PROPN,0,0,undertakings,towards,Nordbanken's,POS,NNS,NNP
-,0,0,0,NOUN,ADP,PART,0,0,towards,the,undertakings,NNS,IN,POS
-,0,0,0,ADP,DET,NOUN,0,0,the,Fermentagroup,towards,IN,DT,NNS
-,0,1,0,DET,PROPN,ADP,0,0,Fermentagroup,and,the,DT,NNP,IN
-,0,0,0,PROPN,CCONJ,DET,0,0,and,that,Fermentagroup,NNP,CC,DT
-,0,0,0,CCONJ,SCONJ,PROPN,0,0,that,it,and,CC,IN,NNP
-,0,0,0,SCONJ,PRON,CCONJ,0,0,it,had,that,IN,PRP,CC
-,0,0,0,PRON,AUX,SCONJ,0,0,had,been,it,PRP,VBD,IN
-,0,0,0,AUX,AUX,PRON,0,0,been,sanctioned,had,VBD,VBN,PRP
-,0,0,0,AUX,VERB,AUX,0,0,sanctioned,by,been,VBN,VBN,VBD
-,0,0,0,VERB,ADP,AUX,0,0,by,the,sanctioned,VBN,IN,VBN
-,0,0,0,ADP,DET,VERB,0,0,the,other,by,IN,DT,VBN
-,0,0,0,DET,ADJ,ADP,0,0,other,mainshareholders.,the,DT,JJ,IN
-,0,0,0,ADJ,OMEGAPOS,DET,0,0,mainshareholders.,OMEGA,other,JJ,OMEGATAG,DT
I-SELL,0,1,0,PROPN,AUX,PHIPOS,0,0,Nordbanken,is,PHI,NNP,VBZ,PHITAG
-,0,0,0,AUX,PROPN,PROPN,0,0,is,Fermenta's,Nordbanken,VBZ,NNP,NNP
-,0,1,0,PROPN,PART,AUX,0,0,Fermenta's,third,is,NNP,POS,VBZ
-,0,0,0,PART,ADV,PROPN,0,0,third,largest,Fermenta's,POS,RB,NNP
-,0,0,0,ADV,ADJ,PART,0,0,largest,creditor,third,RB,JJS,POS
-,0,0,0,ADJ,NOUN,ADV,0,0,creditor,with,largest,JJS,NN,RB
-,0,0,0,NOUN,ADP,ADJ,0,0,with,loansof,creditor,NN,IN,JJS
-,0,0,0,ADP,NOUN,NOUN,0,0,loansof,155,with,IN,NN,NN
-,0,0,0,NOUN,NUM,ADP,0,0,155,mln,loansof,NN,CD,IN
-,0,0,0,NUM,NOUN,NOUN,0,0,mln,crowns.,155,CD,NN,NN
-,0,0,0,NOUN,OMEGAPOS,NUM,0,0,crowns.,OMEGA,mln,NN,OMEGATAG,CD
-,0,1,0,PRON,AUX,PHIPOS,0,0,It,was,PHI,PRP,VBD,PHITAG
-,0,0,0,AUX,NUM,PRON,0,0,was,one,It,VBD,CD,PRP
-,0,0,0,NUM,ADP,AUX,0,0,one,of,was,CD,IN,VBD
-,0,0,0,ADP,DET,NUM,0,0,of,the,one,IN,DT,CD
-,0,0,0,DET,NUM,ADP,0,0,the,four,of,DT,CD,IN
-,0,0,0,NUM,ADJ,DET,0,0,four,Swedish,the,CD,JJ,DT
-,0,1,0,ADJ,NOUN,NUM,0,0,Swedish,banks,four,JJ,NNS,CD
-,0,0,0,NOUN,NOUN,ADJ,0,0,banks,whichlast,Swedish,NNS,NN,JJ
-,0,0,0,NOUN,NOUN,NOUN,0,0,whichlast,month,banks,NN,NN,NNS
-,0,0,0,NOUN,VERB,NOUN,0,0,month,agreed,whichlast,NN,VBD,NN
-,0,0,0,VERB,PART,NOUN,0,0,agreed,to,month,VBD,TO,NN
-,0,0,0,PART,VERB,VERB,0,0,to,advance,agreed,TO,VB,VBD
-,0,0,0,VERB,DET,PART,0,0,advance,the,to,VB,DT,TO
-,0,0,0,DET,NOUN,VERB,0,0,the,group,advance,DT,NN,VB
-,0,0,0,NOUN,NUM,DET,0,0,group,110,the,NN,CD,DT
-,0,0,0,NUM,NOUN,NOUN,0,0,110,mln,group,CD,NN,NN
-,0,0,0,NOUN,VERB,NUM,0,0,mln,crowns,110,NN,VBZ,CD
-,0,0,0,VERB,PART,NOUN,0,0,crowns,to,mln,VBZ,TO,NN
-,0,0,0,PART,VERB,VERB,0,0,to,solveits,crowns,TO,VB,VBZ
-,0,0,0,VERB,ADJ,PART,0,0,solveits,immediate,to,VB,JJ,TO
-,0,0,0,ADJ,NOUN,VERB,0,0,immediate,liquidity,solveits,JJ,NN,VB
-,0,0,0,NOUN,NOUN,ADJ,0,0,liquidity,problems.,immediate,NN,NNS,JJ
-,0,0,0,NOUN,OMEGAPOS,NOUN,0,0,problems.,OMEGA,liquidity,NNS,OMEGATAG,NN
-,0,1,0,ADV,ADP,PHIPOS,0,0,Together,with,PHI,RB,IN,PHITAG
-,0,0,0,ADP,NUM,ADV,0,0,with,two,Together,IN,CD,RB
-,0,0,0,NUM,ADJ,ADP,0,0,two,other,with,CD,JJ,IN
-,0,0,0,ADJ,NOUN,NUM,0,0,other,"mainshareholders,",two,JJ,NNS,CD
-,0,0,0,NOUN,PUNCT,ADJ,0,0,"mainshareholders,",it,other,NNS,",",JJ
-,0,0,0,PUNCT,PRON,NOUN,0,0,it,also,"mainshareholders,",",",PRP,NNS
-,0,0,0,PRON,ADV,PUNCT,0,0,also,advanced,it,PRP,RB,","
-,0,0,0,ADV,VERB,PRON,0,0,advanced,Fermenta,also,RB,VBD,PRP
B-AQ,0,1,0,VERB,PROPN,ADV,0,0,Fermenta,an,advanced,VBD,NNP,RB
-,0,0,0,PROPN,DET,VERB,0,0,an,additional,Fermenta,NNP,DT,VBD
-,0,0,0,DET,ADJ,PROPN,0,0,additional,65,an,DT,JJ,NNP
-,0,0,0,ADJ,NUM,DET,0,0,65,mlncrowns,additional,JJ,CD,DT
-,0,0,0,NUM,NOUN,ADJ,0,0,mlncrowns,until,65,CD,NNS,JJ
-,0,0,0,NOUN,ADP,NUM,0,0,until,a,mlncrowns,NNS,IN,CD
-,0,0,0,ADP,DET,NOUN,0,0,a,new,until,IN,DT,NNS
-,0,0,0,DET,ADJ,ADP,0,0,new,equity,a,DT,JJ,IN
-,0,0,0,ADJ,NOUN,DET,0,0,equity,issue,new,JJ,NN,DT
-,0,0,0,NOUN,NOUN,ADJ,0,0,issue,could,equity,NN,NN,JJ
-,0,0,0,NOUN,AUX,NOUN,0,0,could,be,issue,NN,MD,NN
-,0,0,0,AUX,AUX,NOUN,0,0,be,made.,could,MD,VB,NN
-,0,0,0,AUX,OMEGAPOS,AUX,0,0,made.,OMEGA,be,VB,OMEGATAG,MD
B-AQ,0,1,0,PROPN,AUX,PHIPOS,0,0,Fermenta,is,PHI,NNP,VBZ,PHITAG
-,0,0,0,AUX,ADJ,PROPN,0,0,is,due,Fermenta,VBZ,JJ,NNP
-,0,0,0,ADJ,PART,AUX,0,0,due,to,is,JJ,TO,VBZ
-,0,0,0,PART,VERB,ADJ,0,0,to,hold,due,TO,VB,JJ
-,0,0,0,VERB,DET,PART,0,0,hold,an,to,VB,DT,TO
-,0,0,0,DET,ADJ,VERB,0,0,an,extraordinary,hold,DT,JJ,VB
-,0,0,0,ADJ,NOUN,DET,0,0,extraordinary,shareholders'meeting,an,JJ,NN,DT
-,0,0,0,NOUN,ADP,ADJ,0,0,shareholders'meeting,on,extraordinary,NN,IN,JJ
-,0,0,0,ADP,PROPN,NOUN,0,0,on,Tuesday,shareholders'meeting,IN,NNP,NN
-,0,1,0,PROPN,PART,ADP,0,0,Tuesday,to,on,NNP,TO,IN
-,0,0,0,PART,VERB,PROPN,0,0,to,approve,Tuesday,TO,VB,NNP
-,0,0,0,VERB,DET,PART,0,0,approve,the,to,VB,DT,TO
-,0,0,0,DET,VERB,VERB,0,0,the,planned,approve,DT,VBN,VB
-,0,0,0,VERB,NOUN,DET,0,0,planned,equity,the,VBN,NN,DT
-,0,0,0,NOUN,NOUN,VERB,0,0,equity,issue.,planned,NN,NN,VBN
-,0,0,0,NOUN,OMEGAPOS,NOUN,0,0,issue.,OMEGA,equity,NN,OMEGATAG,NN
I-SELL,0,1,0,PROPN,VERB,PHIPOS,0,0,Nordbanken,had,PHI,NNP,VBD,PHITAG
-,0,0,0,VERB,PART,PROPN,0,0,had,to,Nordbanken,VBD,TO,NNP
-,0,0,0,PART,VERB,VERB,0,0,to,make,had,TO,VB,VBD
-,0,0,0,VERB,DET,PART,0,0,make,a,to,VB,DT,TO
-,0,0,0,DET,NOUN,VERB,0,0,a,provision,make,DT,NN,VB
-,0,0,0,NOUN,ADP,DET,0,0,provision,against,a,NN,IN,DT
-,0,0,0,ADP,DET,NOUN,0,0,against,a,provision,IN,DT,NN
-,0,0,0,DET,NUM,ADP,0,0,a,200,against,DT,CD,IN
-,0,0,0,NUM,NOUN,DET,0,0,200,mln,a,CD,NN,DT
-,0,0,0,NOUN,NOUN,NUM,0,0,mln,crownloan,200,NN,NN,CD
-,0,0,0,NOUN,ADP,NOUN,0,0,crownloan,to,mln,NN,IN,NN
-,0,0,0,ADP,PROPN,NOUN,0,0,to,el-Sayed,crownloan,IN,NNP,NN
-,0,0,0,PROPN,PUNCT,ADP,0,0,el-Sayed,in,to,NNP,HYPH,IN
-,0,0,0,PUNCT,PROPN,PROPN,0,0,in,its,el-Sayed,HYPH,NNP,NNP
-,0,0,0,PROPN,ADP,PUNCT,0,0,its,1986,in,NNP,IN,HYPH
-,0,0,0,ADP,PRON,PROPN,0,0,1986,results.,its,IN,PRP$,NNP
-,0,0,0,PRON,OMEGAPOS,ADP,0,0,results.,OMEGA,1986,PRP$,OMEGATAG,IN
-,0,1,0,PROPN,PART,PHIPOS,0,0,Fermenta's,new,PHI,NNP,POS,PHITAG
-,0,0,0,PART,ADJ,PROPN,0,0,new,management,Fermenta's,POS,JJ,NNP
-,0,0,0,ADJ,NOUN,PART,0,0,management,originally,new,JJ,NN,POS
-,0,0,0,NOUN,ADV,ADJ,0,0,originally,hoped,management,NN,RB,JJ
-,0,0,0,ADV,VERB,NOUN,0,0,hoped,to,originally,RB,VBD,NN
-,0,0,0,VERB,PART,ADV,0,0,to,raise,hoped,VBD,TO,RB
-,0,0,0,PART,VERB,VERB,0,0,raise,160,to,TO,VB,VBD
-,0,0,0,VERB,NUM,PART,0,0,160,mlncrowns,raise,VB,CD,TO
-,0,0,0,NUM,NOUN,VERB,0,0,mlncrowns,through,160,CD,NNS,VB
-,0,0,0,NOUN,ADP,NUM,0,0,through,the,mlncrowns,NNS,IN,CD
-,0,0,0,ADP,DET,NOUN,0,0,the,new,through,IN,DT,NNS
-,0,0,0,DET,ADJ,ADP,0,0,new,one,the,DT,JJ,IN
-,0,0,0,ADJ,NOUN,DET,0,0,one,for,new,JJ,NN,DT
-,0,0,0,NOUN,ADP,ADJ,0,0,for,four,one,NN,IN,JJ
-,0,0,0,ADP,NUM,NOUN,0,0,four,rights,for,IN,CD,NN
-,0,0,0,NUM,NOUN,ADP,0,0,rights,issue,four,CD,NNS,IN
-,0,0,0,NOUN,NOUN,NUM,0,0,issue,and,rights,NNS,NN,CD
-,0,0,0,NOUN,CCONJ,NOUN,0,0,and,an,issue,NN,CC,NNS
-,0,0,0,CCONJ,DET,NOUN,0,0,an,extra170,and,CC,DT,NN
-,0,0,0,DET,PROPN,CCONJ,0,0,extra170,mln,an,DT,NNP,CC
-,0,0,0,PROPN,NOUN,DET,0,0,mln,from,extra170,NNP,NN,DT
-,0,0,0,NOUN,ADP,PROPN,0,0,from,an,mln,NN,IN,NNP
-,0,0,0,ADP,DET,NOUN,0,0,an,issue,from,IN,DT,NN
-,0,0,0,DET,NOUN,ADP,0,0,issue,to,an,DT,NN,IN
-,0,0,0,NOUN,ADP,DET,0,0,to,"Nordbanken,",issue,NN,IN,DT
-,0,1,0,ADP,PROPN,NOUN,0,0,"Nordbanken,",another,to,IN,NNP,NN
-,0,0,0,PROPN,PUNCT,ADP,0,0,another,major,"Nordbanken,",NNP,",",IN
-,0,0,0,PUNCT,DET,PROPN,0,0,major,creditor,another,",",DT,NNP
-,0,0,0,DET,ADJ,PUNCT,0,0,creditor,andshareholder,major,DT,JJ,","
-,0,0,0,ADJ,NOUN,DET,0,0,andshareholder,Gotabanken,creditor,JJ,NN,DT
-,0,1,0,NOUN,NOUN,ADJ,0,0,Gotabanken,and,andshareholder,NN,NN,JJ
-,0,0,0,NOUN,PROPN,NOUN,0,0,and,the,Gotabanken,NN,NNP,NN
-,0,0,0,PROPN,CCONJ,NOUN,0,0,the,group's,and,NNP,CC,NN
-,0,0,0,CCONJ,DET,PROPN,0,0,group's,new,the,CC,DT,NNP
-,0,0,0,DET,NOUN,CCONJ,0,0,new,majority,group's,DT,NN,CC
-,0,0,0,NOUN,PART,DET,0,0,majority,ownerIndustrivarden,new,NN,POS,DT
-,0,0,0,PART,ADJ,NOUN,0,0,ownerIndustrivarden,AB.The,majority,POS,JJ,NN
-,0,1,0,ADJ,NOUN,PART,0,0,AB.The,share,ownerIndustrivarden,JJ,NN,POS
-,0,0,0,NOUN,PROPN,ADJ,0,0,share,price,AB.The,NN,NNP,JJ
-,0,0,0,PROPN,ADJ,NOUN,0,0,price,was,share,NNP,JJ,NN
-,0,0,0,ADJ,NOUN,PROPN,0,0,was,to,price,JJ,NN,NNP
-,0,0,0,NOUN,NOUN,ADJ,0,0,to,be,was,NN,NN,JJ
-,0,0,0,NOUN,VERB,NOUN,0,0,be,20,to,NN,VBD,NN
-,0,0,0,VERB,PART,NOUN,0,0,20,crowns.,be,VBD,TO,NN
-,0,0,0,PART,OMEGAPOS,VERB,0,0,crowns.,OMEGA,20,TO,OMEGATAG,VBD
-,0,1,0,CCONJ,PRON,PHIPOS,0,0,But,there,PHI,CC,EX,PHITAG
-,0,0,0,PRON,VERB,CCONJ,0,0,there,has,But,EX,VBZ,CC
-,0,0,0,VERB,NOUN,PRON,0,0,has,beendoubt,there,VBZ,NN,EX
-,0,0,0,NOUN,ADP,VERB,0,0,beendoubt,over,has,NN,IN,VBZ
-,0,0,0,ADP,DET,NOUN,0,0,over,the,beendoubt,IN,DT,NN
-,0,0,0,DET,NOUN,ADP,0,0,the,plans,over,DT,NNS,IN
-,0,0,0,NOUN,SCONJ,DET,0,0,plans,since,the,NNS,IN,DT
-,0,0,0,SCONJ,DET,NOUN,0,0,since,the,plans,IN,DT,NNS
-,0,0,0,DET,NOUN,SCONJ,0,0,the,stock,since,DT,NN,IN
-,0,0,0,NOUN,VERB,DET,0,0,stock,fell,the,NN,VBD,DT
-,0,0,0,VERB,ADP,NOUN,0,0,fell,below,stock,VBD,IN,NN
-,0,0,0,ADP,DET,VERB,0,0,below,this,fell,IN,DT,VBD
-,0,0,0,DET,NOUN,ADP,0,0,this,level,below,DT,NN,IN
-,0,0,0,NOUN,NOUN,DET,0,0,level,thisweek,this,NN,NN,DT
-,0,0,0,NOUN,ADP,NOUN,0,0,thisweek,after,level,NN,IN,NN
-,0,0,0,ADP,PROPN,NOUN,0,0,after,Fermenta's,thisweek,IN,NNP,NN
-,0,1,0,PROPN,PART,ADP,0,0,Fermenta's,former,after,NNP,POS,IN
-,0,0,0,PART,ADJ,PROPN,0,0,former,chairman,Fermenta's,POS,JJ,NNP
-,0,0,0,ADJ,NOUN,PART,0,0,chairman,Kjell,former,JJ,NN,POS
-,0,1,0,NOUN,PROPN,ADJ,0,0,Kjell,Brandstrom,chairman,NN,NNP,JJ
-,0,1,0,PROPN,PROPN,NOUN,0,0,Brandstrom,said,Kjell,NNP,NNP,NN
-,0,0,0,PROPN,VERB,PROPN,0,0,said,thecompany,Brandstrom,NNP,VBD,NNP
-,0,0,0,VERB,DET,PROPN,0,0,thecompany,was,said,VBD,DT,NNP
-,0,0,0,DET,AUX,VERB,0,0,was,in,thecompany,DT,VBD,VBD
-,0,0,0,AUX,ADP,DET,0,0,in,a,was,VBD,IN,DT
-,0,0,0,ADP,DET,AUX,0,0,a,much,in,IN,DT,VBD
-,0,0,0,DET,ADV,ADP,0,0,much,worse,a,DT,RB,IN
-,0,0,0,ADV,ADJ,DET,0,0,worse,state,much,RB,JJR,DT
-,0,0,0,ADJ,NOUN,ADV,0,0,state,than,worse,JJR,NN,RB
-,0,0,0,NOUN,SCONJ,ADJ,0,0,than,he,state,NN,IN,JJR
-,0,0,0,SCONJ,PRON,NOUN,0,0,he,thought.,than,IN,PRP,NN
-,0,0,0,PRON,OMEGAPOS,SCONJ,0,0,thought.,OMEGA,he,PRP,OMEGATAG,IN
-,0,1,0,PROPN,OMEGAPOS,PHIPOS,0,0,REUTER,OMEGA,PHI,NNP,OMEGATAG,PHITAG
B-AQ,0,1,0,DET,NOUN,PHIPOS,0,0,The,investor,PHI,DT,NN,PHITAG
B-PURCH,0,0,0,NOUN,NOUN,DET,0,0,investor,group,The,NN,NN,DT
I-PURCH,0,0,0,NOUN,VERB,NOUN,0,0,group,owning,investor,NN,VBG,NN
-,0,0,0,VERB,ADV,NOUN,0,0,owning,about,group,VBG,RB,NN
-,0,0,0,ADV,NUM,VERB,0,0,about,42,owning,RB,CD,VBG
-,0,0,0,NUM,NOUN,ADV,0,0,42,pctof,about,CD,NNS,RB
-,0,0,0,NOUN,DET,NUM,0,0,pctof,the,42,NNS,DT,CD
-,0,0,0,DET,ADJ,NOUN,0,0,the,outstanding,pctof,DT,JJ,NNS
-,0,0,0,ADJ,NOUN,DET,0,0,outstanding,capital,the,JJ,NN,DT
-,0,0,0,NOUN,NOUN,ADJ,0,0,capital,stock,outstanding,NN,NN,JJ
-,0,0,0,NOUN,ADP,NOUN,0,0,stock,of,capital,NN,IN,NN
-,0,0,0,ADP,DET,NOUN,0,0,of,The,stock,IN,DT,NN
B-AQ,0,1,0,DET,PROPN,ADP,0,0,The,First,of,DT,NNP,IN
I-AQ,0,1,0,PROPN,PROPN,DET,0,0,First,Women's,The,NNP,NNPS,DT
I-AQ,0,1,0,PROPN,PART,PROPN,0,0,Women's,Banksaid,First,NNPS,POS,NNP
-,0,1,0,PART,PROPN,PROPN,0,0,Banksaid,a,Women's,POS,NNP,NNPS
-,0,0,0,PROPN,DET,PART,0,0,a,cash,Banksaid,NNP,DT,POS
-,0,0,0,DET,NOUN,PROPN,0,0,cash,tender,a,DT,NN,NNP
-,0,0,0,NOUN,NOUN,DET,0,0,tender,offer,cash,NN,NN,DT
-,0,0,0,NOUN,NOUN,NOUN,0,0,offer,for,tender,NN,NN,NN
-,0,0,0,NOUN,ADP,NOUN,0,0,for,the,offer,NN,IN,NN
-,0,0,0,ADP,DET,NOUN,0,0,the,bank's,for,IN,DT,NN
-,0,0,0,DET,NOUN,ADP,0,0,bank's,remaining,the,DT,NN,IN
-,0,0,0,NOUN,PART,DET,0,0,remaining,outstandingshares,bank's,NN,POS,DT
-,0,0,0,PART,VERB,NOUN,0,0,outstandingshares,at,remaining,POS,VBG,NN
-,0,0,0,VERB,NOUN,PART,0,0,at,11,outstandingshares,VBG,NNS,POS
-,0,0,0,NOUN,ADP,VERB,0,0,11,dlrs,at,NNS,IN,VBG
-,0,0,0,ADP,NUM,NOUN,0,0,dlrs,per,11,IN,CD,NNS
-,0,0,0,NUM,NOUN,ADP,0,0,per,share,dlrs,CD,NN,IN
-,0,0,0,NOUN,ADP,NUM,0,0,share,expired,per,NN,IN,CD
B-STAT,0,0,0,ADP,NOUN,NOUN,0,0,expired,on,share,IN,NN,NN
-,0,0,0,NOUN,VERB,ADP,0,0,on,March,expired,NN,VBD,IN
-,0,1,0,VERB,ADP,NOUN,0,0,March,three.,on,VBD,IN,NN
-,0,0,0,ADP,OMEGAPOS,VERB,0,0,three.,OMEGA,March,IN,OMEGATAG,VBD
B-AQ,0,1,0,DET,NOUN,PHIPOS,0,0,The,investors,PHI,DT,NNS,PHITAG
-,0,0,0,NOUN,VERB,DET,0,0,investors,said,The,NNS,VBD,DT
-,0,0,0,VERB,ADV,NOUN,0,0,said,about,investors,VBD,RB,NNS
-,0,0,0,ADV,NUM,VERB,0,0,about,"132,000",said,RB,CD,VBD
